timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:19:30.097141;147;177330;132467;131475;215460;524159;524159;60.0;0.0;0.0
11:19:30.262308;148;177587;132496;131496;215701;524159;524159;60.0;0.0;0.0
11:19:30.272428;149;177841;132528;131511;215949;524159;524159;60.0;0.0;0.0
11:19:30.282159;150;178123;132547;131527;216217;524159;524159;60.0;0.0;0.0
11:19:30.292218;151;178389;132572;131532;216462;524159;524159;60.0;0.0;0.0
11:19:30.297224;152;178439;132492;131479;216506;524159;524159;60.0;0.0;0.0
11:19:30.462307;153;177939;132309;131338;216112;524159;524159;60.0;0.0;0.0
11:19:30.472351;154;177372;132189;131264;215655;524159;524159;61.0;0.0;0.0
11:19:30.482330;155;177029;132174;131254;215364;524159;524159;61.0;0.0;0.0
11:19:30.482330;156;176908;132178;131271;215245;524159;524159;61.0;0.0;0.0
11:19:30.492538;157;176923;132224;131298;215232;524159;524159;61.0;0.0;0.0
11:19:30.667138;158;177006;132252;131318;215295;524159;524159;61.0;957.4;0.0
11:19:30.676584;159;177004;132245;131307;215281;524159;524159;61.0;0.0;0.0
11:19:30.684583;160;176891;132213;131277;215183;524159;524159;61.0;0.0;0.0
11:19:30.691579;161;176800;132213;131280;215073;524159;524159;61.0;0.0;0.0
11:19:30.697572;162;176831;132237;131289;215069;524159;524159;61.0;0.0;0.0
11:19:30.867015;163;176945;132269;131317;215152;524159;524159;61.0;0.0;0.0
11:19:30.872537;164;177114;132303;131339;215296;524159;524159;61.0;0.0;0.0
11:19:30.882254;165;177290;132340;131357;215448;524159;524159;61.0;0.0;0.0
11:19:30.882254;166;177477;132361;131374;215601;524159;524159;61.0;0.0;0.0
11:19:30.892346;167;177626;132378;131383;215755;524159;524159;61.0;0.0;0.0
11:19:31.066710;168;177774;132398;131389;215892;524159;524159;61.0;0.0;0.0
11:19:31.072228;169;177947;132420;131396;216060;524159;524159;61.0;0.0;0.0
11:19:31.082496;170;178144;132441;131410;216259;524159;524159;61.0;0.0;0.0
11:19:31.082496;171;178375;132486;131434;216478;524159;524159;61.0;0.0;0.0
11:19:31.092371;172;178627;132519;131447;216732;524159;524159;61.0;0.0;0.0
11:19:31.272301;173;178878;132541;131456;216964;524159;524159;61.0;0.0;0.0
11:19:31.282146;174;178910;132478;131402;216999;524159;524159;61.0;0.0;0.0
11:19:31.282146;175;178492;132325;131294;216684;524159;524159;61.0;0.0;0.0
11:19:31.292299;176;178011;132243;131235;216298;524159;524159;61.0;0.0;0.0
