timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;accelX;accelY;accelZ;hr3;rr5;spo2
09:47:51.428345;2356;332704;157924;117307;320220;521087;521087;-0.439;-0.505;0.751;60.0;0.0;98.4
09:47:51.433351;2357;332635;157928;117314;320232;521087;521087;-0.438;-0.506;0.753;60.0;0.0;98.4
09:47:51.598277;2358;332597;157955;117326;320225;521087;521087;-0.435;-0.503;0.755;60.0;0.0;98.4
09:47:51.608367;2359;332587;157941;117335;320205;521087;521087;-0.433;-0.505;0.751;60.0;0.0;98.4
09:47:51.618505;2360;332571;157949;117321;320214;521087;521087;-0.435;-0.505;0.752;60.0;939.9;98.4
09:47:51.628364;2361;332567;157952;117329;320227;521087;521087;-0.436;-0.504;0.752;60.0;0.0;98.4
09:47:51.628364;2362;332558;157966;117336;320232;521087;521087;-0.433;-0.504;0.752;60.0;0.0;98.4
09:47:51.798568;2363;332570;157966;117335;320247;521087;521087;-0.437;-0.504;0.753;60.0;0.0;98.4
09:47:51.818505;2364;332570;157968;117343;320263;521087;521087;-0.436;-0.505;0.753;60.0;0.0;98.4
09:47:51.823516;2365;332593;157987;117346;320277;521087;521087;-0.435;-0.504;0.753;60.0;0.0;98.4
09:47:51.828677;2366;332603;157997;117350;320292;521087;521087;-0.434;-0.506;0.753;60.0;0.0;98.4
09:47:51.838317;2367;332634;158016;117353;320302;521087;521087;-0.431;-0.505;0.754;60.0;0.0;98.4
09:47:51.998698;2368;332668;158017;117359;320308;521087;521087;-0.428;-0.504;0.755;60.0;0.0;98.4
09:47:52.008471;2369;332718;158026;117362;320314;521087;521087;-0.434;-0.505;0.753;60.0;0.0;98.4
09:47:52.018595;2370;332732;158017;117359;320300;521087;521087;-0.437;-0.504;0.753;60.0;0.0;98.4
09:47:52.023599;2371;332687;157976;117340;320273;521087;521087;-0.429;-0.503;0.753;60.0;0.0;98.4
09:47:52.028624;2372;332612;157942;117330;320261;521087;521087;-0.432;-0.505;0.751;60.0;0.0;98.4
09:47:52.198422;2373;332544;157944;117326;320258;521087;521087;-0.436;-0.507;0.753;60.0;0.0;98.4
09:47:52.208359;2374;332512;157954;117342;320245;521087;521087;-0.429;-0.503;0.756;60.0;0.0;98.4
09:47:52.218398;2375;332483;157953;117331;320239;521087;521087;-0.430;-0.505;0.752;60.0;0.0;98.4
09:47:52.228325;2376;332452;157955;117333;320250;521087;521087;-0.434;-0.502;0.752;60.0;0.0;98.4
09:47:52.233332;2377;332397;157959;117337;320219;521087;521087;-0.435;-0.506;0.755;60.0;0.0;98.4
09:47:52.408198;2378;332341;157942;117331;320197;521087;521087;-0.429;-0.503;0.753;60.0;0.0;98.4
09:47:52.408198;2379;332304;157933;117317;320193;521087;521087;-0.434;-0.504;0.753;60.0;0.0;98.4
09:47:52.423380;2380;332255;157943;117329;320177;521087;521087;-0.435;-0.506;0.754;60.0;0.0;98.4
09:47:52.433445;2381;332211;157957;117329;320162;521087;521087;-0.432;-0.503;0.754;60.0;1001.1;98.4
09:47:52.438492;2382;332207;157964;117324;320160;521087;521087;-0.430;-0.504;0.752;60.0;0.0;98.4
09:47:52.598721;2383;332185;157969;117323;320143;521087;521087;-0.433;-0.505;0.753;60.0;0.0;98.4
09:47:52.608394;2384;332187;157983;117332;320141;521087;521087;-0.430;-0.504;0.754;60.0;0.0;98.4
09:47:52.618236;2385;332177;157984;117327;320118;521087;521087;-0.429;-0.504;0.755;60.0;0.0;98.4
09:47:52.628457;2386;332201;157989;117330;320125;521087;521087;-0.431;-0.505;0.754;60.0;0.0;98.4
09:47:52.628457;2387;332182;157991;117324;320112;521087;521087;-0.431;-0.503;0.753;60.0;0.0;98.4
09:47:52.808269;2388;332204;158002;117329;320135;521087;521087;-0.433;-0.504;0.754;60.0;0.0;98.4
09:47:52.818348;2389;332200;158002;117322;320117;521087;521087;-0.431;-0.504;0.754;60.0;0.0;98.4
09:47:52.833503;2390;332225;158004;117324;320134;521087;521087;-0.431;-0.504;0.753;60.0;0.0;98.4
09:47:52.838549;2391;332251;158019;117328;320149;521087;521087;-0.430;-0.504;0.753;60.0;0.0;98.4
09:47:52.838549;2392;332290;158025;117331;320153;521087;521087;-0.427;-0.502;0.755;60.0;0.0;98.4
09:47:53.008420;2393;332328;158035;117325;320159;521087;521087;-0.431;-0.504;0.755;60.0;0.0;98.4
09:47:53.018392;2394;332348;158017;117324;320144;521087;521087;-0.433;-0.504;0.754;60.0;0.0;98.4
09:47:53.028347;2395;332310;157971;117299;320104;521087;521087;-0.429;-0.504;0.755;60.0;0.0;98.4
09:47:53.038387;2396;332227;157928;117291;320089;521087;521087;-0.431;-0.504;0.752;60.0;0.0;98.4
09:47:53.043393;2397;332171;157925;117293;320092;521087;521087;-0.433;-0.506;0.753;60.0;0.0;98.4
09:47:53.198258;2398;332132;157940;117296;320086;521087;521087;-0.429;-0.501;0.757;60.0;0.0;98.4
09:47:53.208606;2399;332075;157934;117291;320061;521087;521087;-0.431;-0.505;0.753;60.0;0.0;98.4
09:47:53.218631;2400;332039;157936;117293;320051;521087;521087;-0.430;-0.503;0.754;60.0;617.8;98.4
09:47:53.228295;2401;331997;157930;117291;320035;521087;521087;-0.430;-0.505;0.757;60.0;0.0;98.4
09:47:53.228295;2402;331940;157930;117289;320004;521087;521087;-0.427;-0.502;0.755;60.0;0.0;98.4
09:47:53.408478;2403;331877;157914;117278;319982;521087;521087;-0.432;-0.504;0.754;60.0;0.0;98.4
09:47:53.418675;2404;331828;157915;117280;319958;521087;521087;-0.434;-0.504;0.753;60.0;0.0;98.4
09:47:53.428238;2405;331793;157936;117285;319958;521087;521087;-0.432;-0.503;0.756;61.0;0.0;98.4
09:47:53.438395;2406;331792;157937;117292;319945;521087;521087;-0.429;-0.504;0.754;61.0;0.0;98.4
09:47:53.443401;2407;331788;157940;117284;319935;521087;521087;-0.433;-0.505;0.754;61.0;0.0;98.4
09:47:53.608286;2408;331781;157942;117289;319931;521087;521087;-0.431;-0.503;0.754;61.0;0.0;98.4
09:47:53.608286;2409;331806;157962;117293;319924;521087;521087;-0.431;-0.502;0.755;61.0;0.0;98.4
09:47:53.618554;2410;331808;157945;117285;319919;521087;521087;-0.431;-0.504;0.754;61.0;0.0;98.4
09:47:53.628395;2411;331819;157949;117274;319927;521087;521087;-0.431;-0.504;0.753;61.0;0.0;98.4
09:47:53.638259;2412;331817;157963;117284;319919;521087;521087;-0.431;-0.503;0.755;61.0;0.0;98.4
09:47:53.808244;2413;331837;157966;117286;319928;521087;521087;-0.429;-0.504;0.754;61.0;0.0;98.4
09:47:53.808244;2414;331866;157978;117285;319933;521087;521087;-0.431;-0.504;0.754;61.0;0.0;98.4
09:47:53.818463;2415;331893;157983;117286;319920;521087;521087;-0.433;-0.505;0.755;61.0;0.0;98.4
09:47:53.828558;2416;331947;157995;117305;319948;521087;521087;-0.429;-0.503;0.754;61.0;0.0;98.4
09:47:53.838598;2417;331968;157998;117286;319922;521087;521087;-0.429;-0.503;0.756;61.0;0.0;98.4
09:47:54.008194;2418;332013;158005;117286;319929;521087;521087;-0.431;-0.505;0.753;61.0;0.0;98.4
09:47:54.008194;2419;332020;157992;117280;319893;521087;521087;-0.430;-0.502;0.756;61.0;0.0;98.4
09:47:54.018353;2420;331981;157931;117254;319859;521087;521087;-0.428;-0.503;0.755;61.0;0.0;98.4
09:47:54.028337;2421;331911;157877;117236;319853;521087;521087;-0.430;-0.505;0.752;61.0;0.0;98.4
09:47:54.038368;2422;331852;157879;117236;319861;521087;521087;-0.430;-0.506;0.755;61.0;0.0;98.4
09:47:54.208471;2423;331813;157883;117242;319865;521087;521087;-0.430;-0.502;0.759;61.0;0.0;98.4
09:47:54.218216;2424;331773;157877;117240;319845;521087;521087;-0.431;-0.503;0.754;61.0;0.0;98.4
09:47:54.218216;2425;331712;157864;117226;319828;521087;521087;-0.430;-0.504;0.755;61.0;0.0;98.4
09:47:54.228617;2426;331653;157863;117229;319808;521087;521087;-0.431;-0.503;0.758;61.0;0.0;98.4
09:47:54.238656;2427;331599;157860;117223;319768;521087;521087;-0.431;-0.503;0.756;61.0;0.0;98.4
09:47:54.408607;2428;331550;157835;117212;319759;521087;521087;-0.432;-0.503;0.752;61.0;0.0;98.4
09:47:54.408607;2429;331483;157817;117203;319751;521087;521087;-0.436;-0.506;0.753;61.0;0.0;98.4
09:47:54.418524;2430;331442;157829;117206;319750;521087;521087;-0.433;-0.503;0.756;61.0;0.0;98.4
09:47:54.428657;2431;331412;157831;117210;319727;521087;521087;-0.430;-0.505;0.754;61.0;0.0;98.4
09:47:54.438644;2432;331382;157825;117197;319726;521087;521087;-0.432;-0.504;0.753;61.0;0.0;98.4
09:47:54.608325;2433;331351;157819;117204;319732;521087;521087;-0.428;-0.505;0.755;61.0;0.0;98.4
09:47:54.618500;2434;331343;157817;117212;319801;521087;521087;-0.432;-0.505;0.754;61.0;0.0;98.4
09:47:54.618500;2435;331355;157825;117199;319856;521087;521087;-0.438;-0.502;0.752;61.0;0.0;98.4
09:47:54.638428;2436;331352;157818;117197;319822;521087;521087;-0.438;-0.504;0.754;61.0;0.0;98.4
09:47:54.638428;2437;331341;157816;117184;319771;521087;521087;-0.434;-0.504;0.753;61.0;0.0;98.4
09:47:54.808521;2438;331341;157808;117176;319767;521087;521087;-0.433;-0.503;0.753;61.0;0.0;98.4
09:47:54.818627;2439;331337;157800;117163;319736;521087;521087;-0.437;-0.505;0.753;61.0;0.0;98.4
09:47:54.818627;2440;331323;157777;117170;319733;521087;521087;-0.437;-0.506;0.751;61.0;0.0;98.4
09:47:54.828199;2441;331321;157802;117167;319751;521087;521087;-0.435;-0.505;0.754;61.0;0.0;98.4
09:47:54.838439;2442;331327;157787;117166;319776;521087;521087;-0.437;-0.505;0.753;61.0;0.0;98.4
09:47:55.008600;2443;331311;157772;117162;319792;521087;521087;-0.440;-0.506;0.754;61.0;0.0;98.4
09:47:55.018220;2444;331262;157726;117140;319774;521087;521087;-0.432;-0.505;0.752;61.0;0.0;98.4
09:47:55.018220;2445;331174;157681;117125;319759;521087;521087;-0.437;-0.505;0.750;61.0;0.0;98.4
09:47:55.033386;2446;331114;157680;117139;319771;521087;521087;-0.438;-0.507;0.752;61.0;0.0;98.4
09:47:55.038426;2447;331083;157681;117149;319786;521087;521087;-0.435;-0.504;0.753;61.0;0.0;98.4
09:47:55.208402;2448;331081;157687;117139;319803;521087;521087;-0.436;-0.505;0.752;61.0;0.0;98.4
09:47:55.218422;2449;331030;157681;117143;319779;521087;521087;-0.436;-0.504;0.750;61.0;0.0;98.4
09:47:55.218422;2450;331017;157660;117151;319791;521087;521087;-0.439;-0.507;0.753;61.0;0.0;98.4
09:47:55.228478;2451;330968;157662;117154;319767;521087;521087;-0.435;-0.503;0.753;61.0;0.0;98.4
09:47:55.238627;2452;330920;157649;117141;319757;521087;521087;-0.436;-0.506;0.751;61.0;0.0;98.4
09:47:55.408247;2453;330864;157649;117149;319778;521087;521087;-0.440;-0.507;0.751;61.0;0.0;98.4
09:47:55.418314;2454;330841;157656;117148;319815;521087;521087;-0.440;-0.503;0.753;61.0;0.0;98.4
09:47:55.418314;2455;330829;157668;117161;319806;521087;521087;-0.438;-0.505;0.754;61.0;0.0;98.4
09:47:55.433631;2456;330823;157682;117161;319809;521087;521087;-0.436;-0.506;0.750;61.0;0.0;98.4
09:47:55.438181;2457;330825;157673;117158;319829;521087;521087;-0.439;-0.504;0.752;61.0;0.0;98.4
09:47:55.608164;2458;330836;157681;117179;319852;521087;521087;-0.439;-0.504;0.754;61.0;0.0;98.4
09:47:55.628299;2459;330849;157684;117171;319863;521087;521087;-0.439;-0.504;0.752;61.0;0.0;98.4
09:47:55.633305;2460;330874;157683;117171;319879;521087;521087;-0.442;-0.506;0.750;61.0;0.0;98.4
09:47:55.638334;2461;330907;157695;117183;319890;521087;521087;-0.443;-0.505;0.750;61.0;0.0;98.4
09:47:55.638334;2462;330960;157705;117199;319890;521087;521087;-0.436;-0.505;0.754;61.0;0.0;98.4
09:47:55.808563;2463;331019;157719;117204;319898;521087;521087;-0.440;-0.507;0.751;61.0;0.0;98.4
09:47:55.818161;2464;331063;157733;117207;319904;521087;521087;-0.438;-0.505;0.753;61.0;0.0;98.4
09:47:55.828276;2465;331064;157693;117194;319868;521087;521087;-0.434;-0.504;0.751;61.0;0.0;98.4
09:47:55.833308;2466;331036;157658;117185;319841;521087;521087;-0.437;-0.508;0.750;61.0;0.0;98.4
09:47:55.838343;2467;330997;157647;117189;319855;521087;521087;-0.439;-0.506;0.752;61.0;0.0;98.4
09:47:56.008373;2468;331002;157666;117190;319875;521087;521087;-0.437;-0.504;0.751;61.0;0.0;98.4
09:47:56.018418;2469;330987;157666;117199;319857;521087;521087;-0.438;-0.505;0.751;61.0;0.0;98.4
09:47:56.018418;2470;330999;157673;117201;319853;521087;521087;-0.436;-0.505;0.752;61.0;0.0;98.4
09:47:56.028552;2471;330996;157683;117212;319838;521087;521087;-0.439;-0.506;0.755;61.0;0.0;98.4
09:47:56.038418;2472;330979;157682;117216;319829;521087;521087;-0.436;-0.503;0.753;61.0;0.0;98.4
09:47:56.208270;2473;330960;157671;117218;319813;521087;521087;-0.438;-0.506;0.749;61.0;0.0;98.4
09:47:56.218391;2474;330943;157687;117218;319812;521087;521087;-0.441;-0.506;0.752;61.0;0.0;98.4
09:47:56.218391;2475;330944;157706;117227;319826;521087;521087;-0.437;-0.504;0.752;61.0;0.0;98.4
09:47:56.233430;2476;330958;157725;117239;319815;521087;521087;-0.438;-0.505;0.752;61.0;0.0;98.4
09:47:56.238455;2477;330994;157721;117239;319819;521087;521087;-0.436;-0.506;0.752;61.0;0.0;98.4
09:47:56.408616;2478;331022;157740;117240;319812;521087;521087;-0.437;-0.504;0.753;61.0;0.0;98.4
09:47:56.418460;2479;331056;157761;117243;319811;521087;521087;-0.437;-0.505;0.753;61.0;0.0;98.4
09:47:56.428526;2480;331086;157774;117254;319804;521087;521087;-0.436;-0.505;0.753;61.0;0.0;98.4
09:47:56.428526;2481;331138;157782;117256;319809;521087;521087;-0.434;-0.505;0.753;61.0;0.0;98.4
09:47:56.438620;2482;331173;157797;117251;319808;521087;521087;-0.436;-0.505;0.753;61.0;0.0;98.4
09:47:56.608585;2483;331215;157814;117264;319793;521087;521087;-0.433;-0.505;0.753;61.0;0.0;98.4
09:47:56.623542;2484;331236;157840;117276;319766;521087;521087;-0.432;-0.505;0.754;61.0;3391.9;98.4
09:47:56.633588;2485;331290;157853;117277;319754;521087;521087;-0.432;-0.505;0.753;61.0;0.0;98.4
09:47:56.643664;2486;331298;157839;117260;319715;521087;521087;-0.435;-0.505;0.755;61.0;0.0;98.4
09:47:56.648196;2487;331273;157799;117246;319680;521087;521087;-0.429;-0.503;0.755;61.0;0.0;98.4
09:47:56.813856;2488;331191;157768;117229;319643;521087;521087;-0.431;-0.505;0.751;61.0;0.0;98.4
09:47:56.819992;2489;331118;157758;117243;319630;521087;521087;-0.435;-0.507;0.754;61.0;0.0;98.4
09:47:56.828529;2490;331031;157778;117228;319601;521087;521087;-0.433;-0.503;0.755;61.0;0.0;98.4
09:47:56.828529;2491;331026;157786;117232;319622;521087;521087;-0.431;-0.505;0.753;61.0;0.0;98.4
09:47:56.838477;2492;330957;157796;117227;319624;521087;521087;-0.431;-0.505;0.751;61.0;0.0;98.4
09:47:57.008702;2493;330864;157814;117211;319581;521087;521087;-0.431;-0.505;0.754;61.0;0.0;98.4
09:47:57.018623;2494;330765;157812;117213;319518;521087;521087;-0.430;-0.505;0.754;61.0;0.0;98.4
09:47:57.028210;2495;330663;157792;117195;319462;521087;521087;-0.429;-0.504;0.751;61.0;0.0;98.4
09:47:57.028210;2496;330552;157779;117175;319383;521087;521087;-0.435;-0.507;0.753;61.0;0.0;98.4
09:47:57.038224;2497;330464;157769;117165;319323;521087;521087;-0.432;-0.504;0.753;61.0;0.0;98.4
09:47:57.208566;2498;330430;157778;117161;319261;521087;521087;-0.431;-0.504;0.755;61.0;0.0;98.4
09:47:57.218274;2499;330415;157777;117165;319234;521087;521087;-0.432;-0.507;0.751;61.0;0.0;98.4
09:47:57.228319;2500;330397;157785;117161;319221;521087;521087;-0.431;-0.505;0.754;61.0;0.0;98.4
09:47:57.233324;2501;330415;157791;117164;319229;521087;521087;-0.432;-0.504;0.755;61.0;0.0;98.4
09:47:57.243358;2502;330427;157792;117170;319209;521087;521087;-0.432;-0.504;0.754;61.0;0.0;98.4
09:47:57.408497;2503;330429;157798;117167;319194;521087;521087;-0.432;-0.504;0.754;61.0;0.0;98.4
09:47:57.418305;2504;330445;157808;117161;319209;521087;521087;-0.431;-0.504;0.754;61.0;800.9;98.4
09:47:57.428649;2505;330441;157823;117175;319192;521087;521087;-0.428;-0.504;0.755;61.0;0.0;98.4
09:47:57.428649;2506;330490;157824;117175;319220;521087;521087;-0.433;-0.504;0.754;61.0;0.0;98.4
09:47:57.438324;2507;330517;157832;117170;319227;521087;521087;-0.431;-0.505;0.753;61.0;0.0;98.4
09:47:57.613641;2508;330540;157832;117170;319209;521087;521087;-0.435;-0.504;0.753;61.0;0.0;98.4
09:47:57.628386;2509;330592;157846;117182;319229;521087;521087;-0.429;-0.505;0.755;61.0;0.0;98.4
09:47:57.638412;2510;330641;157853;117178;319240;521087;521087;-0.431;-0.505;0.755;61.0;0.0;98.4
09:47:57.638412;2511;330671;157855;117170;319233;521087;521087;-0.434;-0.505;0.753;61.0;0.0;98.4
09:47:57.648355;2512;330663;157807;117152;319201;521087;521087;-0.430;-0.505;0.753;61.0;0.0;98.4
09:47:57.808538;2513;330573;157758;117131;319166;521087;521087;-0.427;-0.503;0.753;61.0;0.0;98.4
09:47:57.823510;2514;330478;157738;117130;319152;521087;521087;-0.432;-0.506;0.751;61.0;0.0;98.4
09:47:57.828547;2515;330408;157748;117130;319159;521087;521087;-0.431;-0.505;0.755;61.0;0.0;98.4
09:47:57.838383;2516;330325;157745;117129;319137;521087;521087;-0.426;-0.503;0.753;61.0;0.0;98.4
09:47:57.848362;2517;330272;157720;117118;319127;521087;521087;-0.430;-0.505;0.753;61.0;0.0;98.4
09:47:58.008612;2518;330195;157731;117119;319112;521087;521087;-0.431;-0.503;0.752;61.0;0.0;98.4
09:47:58.018346;2519;330137;157732;117123;319097;521087;521087;-0.431;-0.506;0.756;61.0;0.0;98.4
09:47:58.028407;2520;330067;157721;117107;319065;521087;521087;-0.432;-0.502;0.754;61.0;0.0;98.4
09:47:58.028407;2521;330016;157710;117101;319057;521087;521087;-0.433;-0.504;0.751;61.0;0.0;98.4
09:47:58.038322;2522;329928;157725;117100;319023;521087;521087;-0.433;-0.505;0.752;61.0;0.0;98.4
09:47:58.218188;2523;329874;157722;117110;319016;521087;521087;-0.431;-0.504;0.755;61.0;0.0;98.4
09:47:58.223195;2524;329824;157736;117116;318983;521087;521087;-0.431;-0.505;0.753;61.0;0.0;98.4
09:47:58.228241;2525;329814;157740;117099;318977;521087;521087;-0.432;-0.506;0.752;61.0;0.0;98.4
09:47:58.238327;2526;329789;157745;117110;318965;521087;521087;-0.430;-0.503;0.754;61.0;0.0;98.4
09:47:58.238327;2527;329766;157752;117110;318944;521087;521087;-0.430;-0.503;0.754;61.0;915.7;98.4
09:47:58.408685;2528;329761;157757;117102;318928;521087;521087;-0.433;-0.505;0.753;61.0;0.0;98.4
09:47:58.418340;2529;329774;157760;117095;318924;521087;521087;-0.432;-0.504;0.755;61.0;0.0;98.4
09:47:58.428427;2530;329758;157771;117107;318900;521087;521087;-0.430;-0.504;0.753;61.0;0.0;98.4
09:47:58.438162;2531;329765;157772;117091;318899;521087;521087;-0.432;-0.504;0.753;61.0;0.0;98.4
09:47:58.438162;2532;329771;157775;117095;318914;521087;521087;-0.431;-0.503;0.753;61.0;0.0;98.4
09:47:58.618399;2533;329786;157781;117093;318902;521087;521087;-0.432;-0.504;0.754;61.0;0.0;98.4
09:47:58.628472;2534;329813;157789;117094;318894;521087;521087;-0.430;-0.504;0.753;61.0;0.0;98.4
09:47:58.638627;2535;329829;157799;117093;318885;521087;521087;-0.431;-0.505;0.753;62.0;0.0;98.4
09:47:58.638627;2536;329860;157810;117100;318879;521087;521087;-0.429;-0.503;0.755;62.0;0.0;98.4
09:47:58.638627;2537;329889;157807;117088;318877;521087;521087;-0.435;-0.504;0.754;62.0;0.0;98.4
09:47:58.808206;2538;329908;157786;117081;318868;521087;521087;-0.431;-0.503;0.755;62.0;0.0;98.4
09:47:58.823573;2539;329844;157725;117064;318829;521087;521087;-0.428;-0.503;0.754;62.0;0.0;98.4
09:47:58.828629;2540;329747;157696;117041;318802;521087;521087;-0.432;-0.506;0.751;62.0;0.0;98.4
09:47:58.838405;2541;329660;157689;117038;318804;521087;521087;-0.432;-0.507;0.753;62.0;0.0;98.4
09:47:58.848344;2542;329605;157698;117040;318796;521087;521087;-0.428;-0.503;0.757;62.0;0.0;98.4
09:47:59.018179;2543;329528;157678;117031;318775;521087;521087;-0.431;-0.504;0.753;62.0;0.0;98.4
09:47:59.023185;2544;329462;157677;117022;318779;521087;521087;-0.431;-0.505;0.753;62.0;0.0;98.4
09:47:59.033229;2545;329415;157669;117003;318781;521087;521087;-0.433;-0.504;0.756;62.0;0.0;98.4
09:47:59.038273;2546;329332;157675;117026;318735;521087;521087;-0.430;-0.503;0.755;62.0;0.0;98.4
09:47:59.048330;2547;329254;157662;117009;318698;521087;521087;-0.431;-0.503;0.753;62.0;0.0;98.4
09:47:59.218324;2548;329189;157651;117006;318662;521087;521087;-0.432;-0.505;0.751;62.0;0.0;98.4
09:47:59.228504;2549;329140;157671;117014;318646;521087;521087;-0.434;-0.503;0.756;62.0;826.3;98.4
09:47:59.228504;2550;329096;157666;117011;318619;521087;521087;-0.430;-0.503;0.755;62.0;0.0;98.4
09:47:59.238426;2551;329057;157667;116997;318591;521087;521087;-0.432;-0.505;0.754;62.0;0.0;98.4
09:47:59.248456;2552;329019;157663;116993;318579;521087;521087;-0.432;-0.503;0.753;62.0;0.0;98.4
09:47:59.418248;2553;328997;157665;116991;318571;521087;521087;-0.431;-0.506;0.756;62.0;0.0;98.4
09:47:59.418248;2554;328978;157654;116983;318571;521087;521087;-0.433;-0.505;0.754;62.0;0.0;98.4
09:47:59.428609;2555;328947;157647;116977;318561;521087;521087;-0.433;-0.504;0.754;62.0;0.0;98.4
09:47:59.438448;2556;328947;157655;116981;318563;521087;521087;-0.434;-0.504;0.754;62.0;0.0;98.4
09:47:59.448133;2557;328939;157644;116980;318560;521087;521087;-0.434;-0.505;0.753;62.0;0.0;98.4
09:47:59.618442;2558;328930;157640;116977;318547;521087;521087;-0.431;-0.505;0.753;62.0;0.0;98.4
09:47:59.618442;2559;328932;157646;116972;318552;521087;521087;-0.435;-0.506;0.752;62.0;0.0;98.4
09:47:59.628203;2560;328940;157646;116977;318554;521087;521087;-0.435;-0.505;0.751;62.0;0.0;98.4
09:47:59.638564;2561;328970;157645;116980;318572;521087;521087;-0.430;-0.504;0.753;62.0;0.0;98.4
09:47:59.648197;2562;329016;157652;116976;318580;521087;521087;-0.433;-0.505;0.753;62.0;0.0;98.4
09:47:59.818609;2563;329029;157619;116968;318591;521087;521087;-0.441;-0.505;0.752;62.0;0.0;98.4
09:47:59.833168;2564;328994;157588;116946;318563;521087;521087;-0.433;-0.503;0.752;62.0;0.0;98.4
09:47:59.838240;2565;328920;157527;116935;318559;521087;521087;-0.435;-0.505;0.752;63.0;0.0;98.4
09:47:59.853311;2566;328827;157510;116927;318568;521087;521087;-0.439;-0.506;0.751;63.0;0.0;98.4
09:47:59.853311;2567;328783;157511;116943;318612;521087;521087;-0.438;-0.504;0.755;63.0;0.0;98.4
09:48:00.018631;2568;328742;157513;116947;318614;521087;521087;-0.435;-0.503;0.753;63.0;0.0;98.4
09:48:00.018631;2569;328704;157493;116945;318625;521087;521087;-0.436;-0.505;0.751;63.0;0.0;98.4
09:48:00.028466;2570;328666;157484;116940;318652;521087;521087;-0.439;-0.505;0.753;63.0;0.0;98.4
09:48:00.038280;2571;328613;157477;116956;318649;521087;521087;-0.438;-0.505;0.754;63.0;0.0;98.4
09:48:00.048322;2572;328547;157456;116933;318642;521087;521087;-0.438;-0.503;0.751;63.0;0.0;98.4
09:48:00.218280;2573;328503;157431;116920;318664;521087;521087;-0.441;-0.508;0.749;63.0;0.0;98.9
09:48:00.238312;2574;328464;157447;116935;318696;521087;521087;-0.440;-0.506;0.752;63.0;0.0;98.9
09:48:00.248170;2575;328447;157449;116945;318714;521087;521087;-0.441;-0.505;0.752;63.0;1061.8;98.9
09:48:00.248170;2576;328471;157449;116963;318743;521087;521087;-0.441;-0.505;0.750;63.0;0.0;98.9
09:48:00.248170;2577;328518;157455;116959;318779;521087;521087;-0.438;-0.505;0.750;63.0;0.0;98.9
09:48:00.418549;2578;328509;157450;116965;318774;521087;521087;-0.437;-0.504;0.750;63.0;0.0;98.9
09:48:00.418549;2579;328534;157462;116976;318791;521087;521087;-0.440;-0.506;0.751;63.0;0.0;98.9
09:48:00.428280;2580;328584;157460;116979;318830;521087;521087;-0.440;-0.506;0.751;63.0;0.0;98.9
09:48:00.438189;2581;328615;157459;116977;318842;521087;521087;-0.442;-0.506;0.750;63.0;0.0;98.9
09:48:00.448241;2582;328653;157464;116988;318884;521087;521087;-0.442;-0.508;0.750;63.0;0.0;98.9
09:48:00.618225;2583;328736;157479;117012;318921;521087;521087;-0.435;-0.507;0.752;63.0;0.0;98.9
09:48:00.628269;2584;328811;157497;117030;318960;521087;521087;-0.439;-0.507;0.750;63.0;0.0;98.9
09:48:00.628269;2585;328867;157499;117035;318998;521087;521087;-0.442;-0.507;0.751;63.0;0.0;98.9
09:48:00.638241;2586;328916;157471;117032;318995;521087;521087;-0.434;-0.505;0.752;63.0;0.0;98.9
09:48:00.648400;2587;328902;157442;117028;318994;521087;521087;-0.437;-0.509;0.750;63.0;0.0;98.9
09:48:00.818403;2588;328900;157439;117042;319027;521087;521087;-0.442;-0.507;0.750;63.0;0.0;98.9
09:48:00.828536;2589;328905;157460;117054;319042;521087;521087;-0.439;-0.504;0.753;63.0;0.0;98.9
09:48:00.828536;2590;328936;157458;117066;319033;521087;521087;-0.436;-0.505;0.752;63.0;0.0;98.9
09:48:00.838363;2591;328977;157474;117062;319051;521087;521087;-0.439;-0.505;0.750;63.0;0.0;98.9
09:48:00.848118;2592;329011;157496;117075;319060;521087;521087;-0.440;-0.508;0.752;63.0;0.0;98.9
09:48:01.028294;2593;329042;157503;117090;319059;521087;521087;-0.437;-0.503;0.752;63.0;0.0;98.9
09:48:01.028294;2594;329055;157494;117086;319046;521087;521087;-0.439;-0.506;0.749;63.0;0.0;98.9
09:48:01.028294;2595;329051;157517;117092;319026;521087;521087;-0.439;-0.507;0.751;64.0;0.0;98.9
09:48:01.038186;2596;329070;157543;117100;319013;521087;521087;-0.435;-0.504;0.752;64.0;0.0;98.9
09:48:01.048435;2597;329126;157558;117108;318992;521087;521087;-0.438;-0.506;0.751;64.0;0.0;98.9
09:48:01.223169;2598;329161;157579;117117;318962;521087;521087;-0.436;-0.506;0.751;64.0;0.0;98.9
09:48:01.228235;2599;329211;157597;117125;318946;521087;521087;-0.435;-0.505;0.752;64.0;0.0;98.9
09:48:01.228235;2600;329262;157606;117130;318927;521087;521087;-0.438;-0.505;0.754;64.0;0.0;98.9
09:48:01.238424;2601;329325;157615;117126;318911;521087;521087;-0.437;-0.505;0.751;64.0;1054.0;98.9
09:48:01.248254;2602;329400;157612;117123;318899;521087;521087;-0.440;-0.505;0.750;64.0;0.0;98.9
09:48:01.418342;2603;329465;157642;117133;318896;521087;521087;-0.436;-0.506;0.752;64.0;0.0;98.9
