timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;accelX;accelY;accelZ;hr3;rr5;rrsecure;spo2
08:32:57.025511;900;148845;126059;100641;113603;524159;524159;-0.500;-0.382;0.783;68.0;0.0;0;97.5
08:32:57.025511;901;148807;126066;100634;113593;524159;524159;-0.498;-0.384;0.780;68.0;0.0;0;97.5
08:32:57.035510;902;148763;126054;100617;113583;524159;524159;-0.500;-0.382;0.781;68.0;0.0;0;97.5
08:32:57.045510;903;148721;126053;100612;113563;524159;524159;-0.498;-0.383;0.781;68.0;0.0;0;97.5
08:32:57.175497;904;148677;126067;100600;113552;524159;524159;-0.500;-0.384;0.782;68.0;0.0;0;97.5
08:32:57.185495;905;148639;126066;100586;113541;524159;524159;-0.499;-0.383;0.782;68.0;0.0;0;97.5
08:32:57.185495;906;148606;126070;100575;113536;524159;524159;-0.500;-0.382;0.783;68.0;0.0;0;97.5
08:32:57.195493;907;148572;126068;100574;113535;524159;524159;-0.498;-0.383;0.781;68.0;0.0;0;97.5
08:32:57.205494;908;148531;126073;100568;113527;524159;524159;-0.498;-0.383;0.783;68.0;0.0;0;97.5
08:32:57.375481;909;148497;126081;100554;113524;524159;524159;-0.499;-0.383;0.782;68.0;0.0;0;97.5
08:32:57.385475;910;148470;126092;100550;113524;524159;524159;-0.500;-0.384;0.782;68.0;0.0;0;97.5
08:32:57.385475;911;148442;126094;100547;113525;524159;524159;-0.498;-0.383;0.783;68.0;0.0;0;97.5
08:32:57.395475;912;148418;126095;100541;113524;524159;524159;-0.498;-0.383;0.788;68.0;0.0;0;97.5
08:32:57.405477;913;148381;126075;100521;113516;524159;524159;-0.499;-0.383;0.780;68.0;0.0;0;97.5
08:32:57.575457;914;148353;126004;100477;113485;524159;524159;-0.497;-0.383;0.783;68.0;0.0;0;97.5
08:32:57.585453;915;148326;125946;100441;113439;524159;524159;-0.496;-0.383;0.787;68.0;0.0;0;97.5
08:32:57.585453;916;148280;125934;100431;113394;524159;524159;-0.499;-0.385;0.781;68.0;0.0;0;97.5
08:32:57.605452;917;148240;125918;100426;113355;524159;524159;-0.498;-0.384;0.785;68.0;0.0;0;97.5
08:32:57.615452;918;148231;125913;100409;113335;524159;524159;-0.496;-0.381;0.785;68.0;0.0;0;97.5
08:32:57.975418;919;148185;125915;100400;113286;524159;524159;-0.498;-0.384;0.783;69.0;0.0;0;97.5
08:32:57.985414;920;148141;125900;100399;113249;524159;524159;-0.498;-0.382;0.782;69.0;0.0;0;97.5
08:32:57.995410;921;148100;125891;100391;113219;524159;524159;-0.499;-0.382;0.788;69.0;0.0;0;97.5
08:32:58.005412;922;148062;125882;100373;113187;524159;524159;-0.498;-0.380;0.785;69.0;0.0;0;97.5
08:32:58.005412;923;148012;125882;100370;113167;524159;524159;-0.499;-0.384;0.777;69.0;0.0;0;97.5
08:32:58.015409;924;147967;125882;100363;113146;524159;524159;-0.497;-0.384;0.782;69.0;1276.5;25;97.5
08:32:58.025407;925;147936;125893;100355;113135;524159;524159;-0.497;-0.383;0.785;69.0;0.0;0;97.5
08:32:58.025407;926;147903;125904;100360;113116;524159;524159;-0.500;-0.383;0.781;69.0;0.0;0;97.5
08:32:58.037020;927;147868;125916;100359;113096;524159;524159;-0.500;-0.383;0.780;69.0;0.0;0;97.5
08:32:58.047019;928;147832;125922;100351;113086;524159;524159;-0.499;-0.384;0.783;69.0;0.0;0;97.5
08:32:58.175532;929;147798;125920;100335;113076;524159;524159;-0.498;-0.383;0.782;69.0;0.0;0;97.5
08:32:58.185530;930;147774;125926;100339;113068;524159;524159;-0.497;-0.382;0.784;69.0;0.0;0;97.5
08:32:58.185530;931;147738;125924;100330;113053;524159;524159;-0.498;-0.382;0.785;69.0;0.0;0;97.5
08:32:58.195528;932;147706;125930;100330;113047;524159;524159;-0.498;-0.384;0.783;69.0;0.0;0;97.5
08:32:58.205528;933;147688;125937;100322;113046;524159;524159;-0.499;-0.381;0.786;69.0;0.0;0;97.5
08:32:58.375511;934;147662;125941;100312;113037;524159;524159;-0.498;-0.383;0.782;69.0;0.0;0;97.5
08:32:58.395508;935;147628;125952;100318;113027;524159;524159;-0.499;-0.385;0.779;69.0;0.0;0;97.5
08:32:58.395508;936;147611;125965;100318;113039;524159;524159;-0.500;-0.384;0.780;69.0;0.0;0;97.5
08:32:58.405508;937;147593;125973;100311;113042;524159;524159;-0.499;-0.381;0.784;69.0;0.0;0;97.5
08:32:58.405508;938;147579;125965;100297;113053;524159;524159;-0.500;-0.382;0.787;69.0;0.0;0;97.5
08:32:58.575490;939;147532;125938;100279;113043;524159;524159;-0.501;-0.382;0.781;69.0;0.0;0;97.5
08:32:58.585489;940;147509;125866;100245;113032;524159;524159;-0.497;-0.382;0.784;69.0;0.0;0;97.5
08:32:58.585489;941;147466;125831;100228;113002;524159;524159;-0.498;-0.382;0.783;69.0;0.0;0;97.5
08:32:58.595488;942;147412;125829;100232;112981;524159;524159;-0.500;-0.387;0.781;69.0;0.0;0;97.5
08:32:58.605487;943;147385;125843;100243;112982;524159;524159;-0.499;-0.385;0.783;69.0;0.0;0;97.5
08:32:58.985448;944;147354;125845;100247;112987;524159;524159;-0.499;-0.382;0.784;69.0;0.0;0;97.5
08:32:58.985448;945;147306;125854;100255;112967;524159;524159;-0.499;-0.384;0.780;69.0;0.0;0;97.5
08:32:58.995446;946;147266;125867;100267;112967;524159;524159;-0.500;-0.386;0.780;69.0;845.9;25;97.5
08:32:59.005446;947;147220;125866;100268;112968;524159;524159;-0.498;-0.384;0.783;69.0;0.0;0;97.5
08:32:59.015446;948;147202;125861;100284;112979;524159;524159;-0.499;-0.383;0.779;69.0;0.0;0;97.6
08:32:59.015446;949;147167;125882;100295;112982;524159;524159;-0.501;-0.386;0.779;69.0;0.0;0;97.6
08:32:59.025445;950;147135;125896;100305;112992;524159;524159;-0.501;-0.385;0.781;69.0;0.0;0;97.6
08:32:59.035447;951;147118;125925;100326;113006;524159;524159;-0.500;-0.385;0.782;69.0;0.0;0;97.6
08:32:59.035447;952;147101;125947;100350;113029;524159;524159;-0.499;-0.387;0.779;69.0;0.0;0;97.6
08:32:59.045444;953;147080;125968;100364;113049;524159;524159;-0.499;-0.387;0.782;69.0;0.0;0;97.6
08:32:59.175428;954;147072;125989;100388;113075;524159;524159;-0.500;-0.385;0.778;69.0;0.0;0;97.6
08:32:59.185426;955;147077;126008;100403;113101;524159;524159;-0.500;-0.385;0.781;69.0;0.0;0;97.6
08:32:59.185426;956;147075;126028;100419;113124;524159;524159;-0.501;-0.385;0.780;69.0;0.0;0;97.6
08:32:59.195425;957;147083;126044;100440;113146;524159;524159;-0.502;-0.386;0.776;69.0;0.0;0;97.6
08:32:59.205424;958;147089;126073;100462;113171;524159;524159;-0.502;-0.386;0.778;69.0;0.0;0;97.6
08:32:59.375410;959;147102;126091;100482;113202;524159;524159;-0.500;-0.386;0.778;69.0;0.0;0;97.6
08:32:59.385407;960;147106;126106;100492;113213;524159;524159;-0.501;-0.385;0.781;69.0;0.0;0;97.6
08:32:59.395405;961;147105;126122;100508;113235;524159;524159;-0.502;-0.386;0.777;69.0;0.0;0;97.6
08:32:59.405409;962;147121;126076;100495;113244;524159;524159;-0.500;-0.386;0.778;69.0;0.0;0;97.6
08:32:59.415404;963;147129;126043;100488;113232;524159;524159;-0.500;-0.387;0.776;69.0;0.0;0;97.6
08:32:59.575390;964;147140;126049;100509;113224;524159;524159;-0.502;-0.389;0.779;69.0;0.0;0;97.6
08:32:59.585387;965;147157;126059;100523;113227;524159;524159;-0.501;-0.386;0.779;69.0;0.0;0;97.6
08:32:59.585387;966;147178;126080;100529;113227;524159;524159;-0.501;-0.385;0.776;69.0;0.0;0;97.6
08:32:59.595384;967;147183;126090;100545;113234;524159;524159;-0.501;-0.387;0.776;69.0;0.0;0;97.6
08:32:59.605383;968;147181;126103;100568;113241;524159;524159;-0.502;-0.388;0.781;69.0;0.0;0;97.6
08:32:59.985343;969;147210;126095;100573;113255;524159;524159;-0.501;-0.385;0.780;68.0;0.0;0;97.6
08:32:59.985343;970;147221;126098;100571;113261;524159;524159;-0.502;-0.385;0.773;68.0;0.0;0;97.6
08:32:59.995342;971;147242;126122;100587;113275;524159;524159;-0.503;-0.387;0.775;68.0;0.0;0;97.6
08:33:00.005342;972;147263;126147;100613;113290;524159;524159;-0.503;-0.387;0.775;68.0;0.0;0;97.6
08:33:00.005342;973;147292;126155;100625;113307;524159;524159;-0.501;-0.388;0.778;68.0;0.0;0;97.6
08:33:00.015340;974;147330;126179;100638;113323;524159;524159;-0.503;-0.388;0.776;68.0;0.0;0;97.6
08:33:00.025339;975;147357;126200;100651;113333;524159;524159;-0.502;-0.386;0.774;68.0;0.0;0;97.6
08:33:00.035546;976;147390;126224;100672;113349;524159;524159;-0.503;-0.388;0.773;68.0;1136.6;50;97.6
08:33:00.036823;977;147433;126228;100686;113378;524159;524159;-0.500;-0.386;0.777;68.0;0.0;0;97.6
08:33:00.046820;978;147463;126249;100700;113398;524159;524159;-0.503;-0.388;0.779;68.0;0.0;0;97.6
08:33:00.175354;979;147495;126257;100703;113411;524159;524159;-0.504;-0.387;0.778;68.0;0.0;0;97.6
08:33:00.185350;980;147530;126207;100688;113418;524159;524159;-0.501;-0.386;0.777;68.0;0.0;0;97.6
08:33:00.195348;981;147549;126185;100676;113413;524159;524159;-0.502;-0.387;0.776;68.0;0.0;0;97.6
08:33:00.195348;982;147566;126191;100688;113420;524159;524159;-0.503;-0.388;0.777;68.0;0.0;0;97.6
08:33:00.205348;983;147616;126194;100694;113446;524159;524159;-0.501;-0.386;0.779;68.0;0.0;0;97.6
08:33:00.375330;984;147639;126204;100701;113458;524159;524159;-0.500;-0.385;0.775;68.0;0.0;0;97.6
08:33:00.385329;985;147650;126223;100702;113467;524159;524159;-0.501;-0.388;0.774;68.0;0.0;0;97.6
08:33:00.395330;986;147682;126235;100714;113492;524159;524159;-0.502;-0.388;0.781;68.0;0.0;0;97.6
08:33:00.405327;987;147731;126223;100706;113520;524159;524159;-0.502;-0.384;0.778;68.0;0.0;0;97.6
08:33:00.405327;988;147759;126216;100707;113533;524159;524159;-0.503;-0.387;0.773;68.0;0.0;0;97.6
08:33:00.575309;989;147786;126235;100718;113548;524159;524159;-0.502;-0.388;0.774;68.0;0.0;0;97.6
08:33:00.585307;990;147826;126248;100718;113568;524159;524159;-0.501;-0.386;0.778;68.0;0.0;0;97.6
08:33:00.595306;991;147857;126261;100729;113588;524159;524159;-0.501;-0.387;0.778;68.0;0.0;0;97.6
08:33:00.605306;992;147893;126279;100724;113606;524159;524159;-0.501;-0.387;0.776;68.0;0.0;0;97.6
08:33:00.605306;993;147939;126293;100742;113630;524159;524159;-0.503;-0.388;0.775;68.0;0.0;0;97.6
08:33:00.985266;994;147974;126312;100738;113648;524159;524159;-0.500;-0.386;0.779;68.0;0.0;0;97.6
08:33:00.985266;995;147993;126314;100740;113662;524159;524159;-0.502;-0.387;0.779;68.0;0.0;0;97.6
08:33:00.995265;996;148035;126305;100725;113675;524159;524159;-0.502;-0.385;0.777;68.0;0.0;0;97.6
08:33:01.005265;997;148069;126247;100697;113671;524159;524159;-0.500;-0.386;0.776;68.0;0.0;0;97.6
08:33:01.005265;998;148088;126223;100682;113657;524159;524159;-0.500;-0.388;0.776;68.0;0.0;0;97.6
08:33:01.015263;999;148110;126224;100691;113666;524159;524159;-0.501;-0.388;0.779;68.0;995.7;100;97.6
08:33:01.025262;1000;148155;126232;100683;113684;524159;524159;-0.500;-0.385;0.781;68.0;0.0;0;97.6
08:33:01.035260;1001;148193;126231;100676;113692;524159;524159;-0.499;-0.387;0.777;68.0;0.0;0;97.6
08:33:01.035260;1002;148203;126235;100667;113692;524159;524159;-0.499;-0.387;0.778;68.0;0.0;0;97.6
08:33:01.045260;1003;148212;126228;100655;113687;524159;524159;-0.500;-0.387;0.780;68.0;0.0;0;97.6
08:33:01.175246;1004;148247;126226;100644;113702;524159;524159;-0.499;-0.385;0.780;68.0;0.0;0;97.6
08:33:01.185248;1005;148260;126214;100635;113702;524159;524159;-0.501;-0.386;0.777;68.0;0.0;0;97.6
08:33:01.195244;1006;148280;126223;100627;113711;524159;524159;-0.500;-0.385;0.777;68.0;0.0;0;97.6
08:33:01.195244;1007;148289;126219;100619;113714;524159;524159;-0.499;-0.386;0.780;68.0;0.0;0;97.6
08:33:01.205243;1008;148299;126225;100611;113726;524159;524159;-0.500;-0.387;0.781;68.0;0.0;0;97.6
08:33:01.375229;1009;148309;126228;100592;113734;524159;524159;-0.500;-0.385;0.779;68.0;0.0;0;97.6
08:33:01.395223;1010;148315;126233;100594;113748;524159;524159;-0.498;-0.385;0.779;68.0;0.0;0;97.6
08:33:01.395223;1011;148344;126236;100583;113772;524159;524159;-0.498;-0.386;0.781;68.0;0.0;0;97.6
08:33:01.395223;1012;148352;126232;100582;113784;524159;524159;-0.498;-0.385;0.783;68.0;0.0;0;97.6
08:33:01.405224;1013;148354;126224;100564;113790;524159;524159;-0.499;-0.384;0.782;68.0;0.0;0;97.6
08:33:01.575206;1014;148354;126172;100522;113776;524159;524159;-0.499;-0.387;0.780;68.0;0.0;0;97.6
08:33:01.585203;1015;148355;126110;100488;113756;524159;524159;-0.497;-0.383;0.782;68.0;0.0;0;97.6
08:33:01.595202;1016;148356;126091;100475;113755;524159;524159;-0.498;-0.386;0.779;68.0;0.0;0;97.6
08:33:01.595202;1017;148348;126082;100462;113806;524159;524159;-0.499;-0.386;0.781;68.0;0.0;0;97.6
08:33:01.605204;1018;148397;126075;100451;113898;524159;524159;-0.499;-0.384;0.785;68.0;0.0;0;97.6
08:33:01.785183;1019;148456;126072;100448;113976;524159;524159;-0.497;-0.385;0.780;68.0;0.0;0;97.6
08:33:01.785183;1020;148506;126087;100463;114021;524159;524159;-0.497;-0.387;0.779;68.0;0.0;0;97.6
08:33:01.795184;1021;148573;126086;100472;114059;524159;524159;-0.497;-0.386;0.783;68.0;0.0;0;97.6
08:33:01.805182;1022;148624;126083;100469;114064;524159;524159;-0.500;-0.383;0.782;68.0;0.0;0;97.6
08:33:01.805182;1023;148650;126089;100461;114046;524159;524159;-0.500;-0.386;0.780;68.0;913.3;100;97.6
08:33:01.975163;1024;148660;126098;100461;114023;524159;524159;-0.500;-0.385;0.783;68.0;0.0;0;97.6
08:33:01.985162;1025;148678;126107;100467;114006;524159;524159;-0.500;-0.385;0.781;68.0;0.0;0;97.6
08:33:01.995160;1026;148679;126109;100458;113987;524159;524159;-0.498;-0.385;0.783;68.0;0.0;0;97.6
08:33:01.995160;1027;148687;126116;100443;113972;524159;524159;-0.499;-0.385;0.781;68.0;0.0;0;97.6
08:33:02.005160;1028;148689;126119;100431;113958;524159;524159;-0.499;-0.384;0.783;68.0;0.0;0;97.6
08:33:02.175179;1029;148686;126129;100437;113939;524159;524159;-0.499;-0.384;0.780;68.0;0.0;0;97.6
08:33:02.185178;1030;148688;126133;100424;113933;524159;524159;-0.498;-0.384;0.781;68.0;0.0;0;97.6
08:33:02.195177;1031;148682;126139;100421;113916;524159;524159;-0.499;-0.385;0.784;68.0;0.0;0;97.6
08:33:02.195177;1032;148677;126150;100412;113899;524159;524159;-0.500;-0.384;0.781;68.0;0.0;0;97.6
08:33:02.205176;1033;148680;126157;100414;113891;524159;524159;-0.500;-0.384;0.779;68.0;0.0;0;97.6
08:33:02.385156;1034;148684;126173;100410;113888;524159;524159;-0.500;-0.384;0.786;67.0;0.0;0;97.6
08:33:02.395157;1035;148678;126162;100396;113879;524159;524159;-0.499;-0.385;0.783;67.0;0.0;0;97.6
08:33:02.405156;1036;148664;126131;100370;113857;524159;524159;-0.499;-0.385;0.779;67.0;0.0;0;97.6
08:33:02.415158;1037;148673;126055;100334;113835;524159;524159;-0.497;-0.385;0.785;67.0;0.0;0;97.6
08:33:02.415158;1038;148675;126011;100308;113804;524159;524159;-0.499;-0.384;0.783;67.0;0.0;0;97.6
08:33:02.575141;1039;148673;126018;100311;113785;524159;524159;-0.500;-0.387;0.778;67.0;722.1;100;97.6
08:33:02.585137;1040;148680;126027;100310;113774;524159;524159;-0.497;-0.383;0.785;67.0;0.0;0;97.6
08:33:02.595136;1041;148680;126023;100295;113765;524159;524159;-0.499;-0.383;0.782;67.0;0.0;0;97.6
08:33:02.595136;1042;148672;126031;100297;113757;524159;524159;-0.499;-0.384;0.781;67.0;0.0;0;97.6
08:33:02.605135;1043;148661;126021;100291;113747;524159;524159;-0.499;-0.385;0.787;67.0;0.0;0;97.6
08:33:02.785115;1044;148669;126010;100280;113750;524159;524159;-0.496;-0.382;0.785;67.0;0.0;0;97.6
08:33:02.795115;1045;148660;126012;100269;113742;524159;524159;-0.500;-0.385;0.779;67.0;0.0;0;97.6
08:33:02.805114;1046;148648;126017;100265;113739;524159;524159;-0.499;-0.384;0.783;67.0;0.0;0;97.6
08:33:02.805114;1047;148660;126029;100258;113745;524159;524159;-0.498;-0.383;0.784;67.0;0.0;0;97.6
08:33:02.815112;1048;148672;126036;100268;113754;524159;524159;-0.499;-0.384;0.781;67.0;0.0;0;97.6
08:33:02.975111;1049;148665;126050;100260;113743;524159;524159;-0.499;-0.384;0.785;67.0;0.0;0;97.6
08:33:02.985095;1050;148675;126047;100254;113755;524159;524159;-0.498;-0.383;0.781;67.0;0.0;0;97.6
08:33:02.995093;1051;148685;126052;100248;113758;524159;524159;-0.498;-0.383;0.784;67.0;0.0;0;97.6
08:33:02.995093;1052;148683;126061;100249;113758;524159;524159;-0.497;-0.383;0.784;67.0;0.0;0;97.6
08:33:03.005093;1053;148692;126065;100244;113763;524159;524159;-0.499;-0.384;0.784;67.0;0.0;0;97.6
08:33:03.175077;1054;148696;126079;100242;113763;524159;524159;-0.499;-0.383;0.783;67.0;0.0;0;97.6
08:33:03.185076;1055;148708;126087;100234;113774;524159;524159;-0.499;-0.384;0.781;67.0;0.0;0;97.6
08:33:03.195075;1056;148705;126102;100235;113774;524159;524159;-0.499;-0.383;0.781;67.0;0.0;0;97.6
08:33:03.195075;1057;148732;126110;100236;113802;524159;524159;-0.499;-0.383;0.785;67.0;0.0;0;97.6
08:33:03.205073;1058;148734;126115;100232;113816;524159;524159;-0.496;-0.384;0.787;67.0;0.0;0;97.6
08:33:03.375057;1059;148734;126119;100226;113826;524159;524159;-0.499;-0.384;0.782;67.0;0.0;0;97.6
08:33:03.385054;1060;148738;126063;100187;113816;524159;524159;-0.497;-0.383;0.783;67.0;594.2;100;97.6
08:33:03.395053;1061;148741;125992;100157;113788;524159;524159;-0.497;-0.381;0.784;67.0;0.0;0;97.6
08:33:03.405053;1062;148740;125981;100149;113772;524159;524159;-0.499;-0.384;0.780;67.0;0.0;0;97.6
08:33:03.405053;1063;148741;125989;100152;113769;524159;524159;-0.497;-0.384;0.783;67.0;0.0;0;97.6
08:33:03.575040;1064;148745;125990;100140;113763;524159;524159;-0.498;-0.382;0.787;67.0;0.0;0;97.6
08:33:03.585033;1065;148756;125998;100147;113777;524159;524159;-0.497;-0.384;0.780;67.0;0.0;0;97.6
08:33:03.595030;1066;148769;126009;100144;113796;524159;524159;-0.499;-0.384;0.784;67.0;0.0;0;97.6
08:33:03.595030;1067;148766;125995;100143;113809;524159;524159;-0.497;-0.384;0.788;67.0;0.0;0;97.6
08:33:03.605035;1068;148779;126003;100135;113830;524159;524159;-0.497;-0.383;0.784;67.0;664.4;100;97.6
08:33:03.775017;1069;148769;126013;100123;113839;524159;524159;-0.499;-0.385;0.781;67.0;0.0;0;97.6
08:33:03.785014;1070;148772;126019;100123;113843;524159;524159;-0.498;-0.384;0.782;67.0;0.0;0;97.6
08:33:03.795012;1071;148782;126037;100121;113854;524159;524159;-0.497;-0.382;0.783;67.0;0.0;0;97.6
08:33:03.795012;1072;148791;126047;100120;113875;524159;524159;-0.499;-0.383;0.783;67.0;0.0;0;97.6
08:33:03.805011;1073;148774;126063;100114;113871;524159;524159;-0.498;-0.382;0.784;67.0;0.0;0;97.6
08:33:03.975066;1074;148778;126073;100105;113882;524159;524159;-0.498;-0.381;0.785;67.0;0.0;0;97.6
08:33:03.985059;1075;148765;126078;100104;113879;524159;524159;-0.498;-0.380;0.782;67.0;0.0;0;97.6
08:33:03.995058;1076;148769;126084;100103;113881;524159;524159;-0.498;-0.384;0.784;67.0;0.0;0;97.6
08:33:03.995058;1077;148759;126089;100093;113873;524159;524159;-0.499;-0.381;0.786;67.0;0.0;0;97.6
08:33:04.005058;1078;148759;126087;100086;113866;524159;524159;-0.497;-0.383;0.784;67.0;0.0;0;97.6
08:33:04.175072;1079;148759;126098;100084;113861;524159;524159;-0.498;-0.384;0.781;67.0;0.0;0;97.6
08:33:04.185066;1080;148769;126105;100084;113867;524159;524159;-0.497;-0.384;0.785;67.0;0.0;0;97.6
08:33:04.195064;1081;148795;126116;100087;113896;524159;524159;-0.498;-0.381;0.786;67.0;0.0;0;97.6
08:33:04.205065;1082;148805;126110;100079;113901;524159;524159;-0.498;-0.382;0.784;67.0;0.0;0;97.6
08:33:04.215069;1083;148816;126055;100043;113888;524159;524159;-0.495;-0.380;0.786;67.0;0.0;0;97.6
08:33:04.385051;1084;148821;126010;100012;113871;524159;524159;-0.498;-0.381;0.782;67.0;0.0;0;97.6
08:33:04.395049;1085;148817;126009;100006;113848;524159;524159;-0.500;-0.384;0.782;67.0;0.0;0;97.6
08:33:04.395049;1086;148814;126019;99998;113835;524159;524159;-0.497;-0.382;0.786;67.0;506.2;25;97.6
08:33:04.405044;1087;148804;126010;99986;113819;524159;524159;-0.497;-0.382;0.785;67.0;0.0;0;97.6
08:33:04.405044;1088;148781;126015;99984;113788;524159;524159;-0.497;-0.382;0.781;67.0;0.0;0;97.6
08:33:04.575035;1089;148773;126003;99980;113775;524159;524159;-0.497;-0.384;0.786;67.0;0.0;0;97.6
08:33:04.585024;1090;148793;125984;99971;113797;524159;524159;-0.497;-0.382;0.785;67.0;0.0;0;97.6
08:33:04.595023;1091;148822;125982;99964;113833;524159;524159;-0.498;-0.380;0.784;67.0;0.0;0;97.6
08:33:04.605027;1092;148837;125992;99960;113836;524159;524159;-0.500;-0.385;0.781;67.0;0.0;0;97.6
08:33:04.605027;1093;148871;126002;99949;113854;524159;524159;-0.497;-0.382;0.783;67.0;0.0;0;97.6
08:33:04.775009;1094;148877;126009;99936;113851;524159;524159;-0.496;-0.384;0.783;67.0;0.0;0;97.6
08:33:04.785003;1095;148880;126019;99931;113851;524159;524159;-0.499;-0.383;0.781;67.0;0.0;0;97.6
08:33:04.795001;1096;148880;126025;99925;113841;524159;524159;-0.499;-0.380;0.784;67.0;0.0;0;97.6
08:33:04.805002;1097;148881;126036;99904;113839;524159;524159;-0.498;-0.382;0.784;67.0;0.0;0;97.6
08:33:04.805002;1098;148894;126036;99901;113841;524159;524159;-0.498;-0.382;0.784;67.0;0.0;0;97.6
08:33:04.974989;1099;148880;126036;99885;113815;524159;524159;-0.498;-0.383;0.783;67.0;0.0;0;97.6
08:33:04.984981;1100;148866;126038;99879;113788;524159;524159;-0.498;-0.384;0.780;67.0;0.0;0;97.6
08:33:04.994979;1101;148852;126034;99880;113759;524159;524159;-0.497;-0.381;0.786;67.0;0.0;0;97.6
08:33:04.994979;1102;148854;126045;99874;113769;524159;524159;-0.499;-0.382;0.787;67.0;0.0;0;97.6
08:33:05.004980;1103;148857;126040;99882;113778;524159;524159;-0.499;-0.382;0.784;67.0;0.0;0;97.6
08:33:05.174968;1104;148858;125986;99848;113772;524159;524159;-0.494;-0.382;0.784;67.0;0.0;0;97.6
08:33:05.194965;1105;148845;125941;99821;113744;524159;524159;-0.497;-0.382;0.781;67.0;0.0;0;97.6
08:33:05.204961;1106;148844;125939;99836;113736;524159;524159;-0.499;-0.385;0.781;67.0;0.0;0;97.6
08:33:05.204961;1107;148880;125962;99849;113782;524159;524159;-0.495;-0.384;0.786;67.0;0.0;0;97.6
08:33:05.204961;1108;148920;125970;99854;113828;524159;524159;-0.496;-0.381;0.787;67.0;0.0;0;97.6
08:33:05.374947;1109;148944;125983;99861;113861;524159;524159;-0.499;-0.383;0.781;67.0;0.0;0;97.6
08:33:05.384941;1110;148950;125988;99866;113873;524159;524159;-0.499;-0.383;0.785;67.0;0.0;0;97.6
08:33:05.394940;1111;148977;125975;99859;113899;524159;524159;-0.496;-0.382;0.786;67.0;0.0;0;97.6
08:33:05.404939;1112;149018;125968;99862;113945;524159;524159;-0.498;-0.383;0.783;67.0;0.0;0;97.6
08:33:05.404939;1113;149040;125974;99874;113987;524159;524159;-0.499;-0.384;0.782;67.0;0.0;0;97.6
08:33:05.574926;1114;149085;125985;99885;114035;524159;524159;-0.496;-0.382;0.784;67.0;0.0;0;97.6
08:33:05.584920;1115;149137;125999;99891;114094;524159;524159;-0.497;-0.384;0.784;67.0;0.0;0;97.6
08:33:05.594920;1116;149182;126020;99900;114147;524159;524159;-0.498;-0.383;0.787;67.0;0.0;0;97.6
08:33:05.604919;1117;149223;126033;99903;114175;524159;524159;-0.500;-0.381;0.786;67.0;0.0;0;97.6
08:33:05.604919;1118;149261;126038;99901;114197;524159;524159;-0.498;-0.382;0.784;67.0;1402.6;25;97.6
08:33:05.774906;1119;149292;126040;99901;114213;524159;524159;-0.498;-0.381;0.783;68.0;0.0;0;97.6
08:33:05.784899;1120;149321;126051;99906;114225;524159;524159;-0.500;-0.383;0.781;68.0;0.0;0;97.6
08:33:05.794898;1121;149366;126058;99914;114257;524159;524159;-0.498;-0.382;0.786;68.0;0.0;0;97.6
08:33:05.804898;1122;149399;126069;99926;114281;524159;524159;-0.500;-0.383;0.784;68.0;0.0;0;97.6
08:33:05.804898;1123;149441;126063;99923;114317;524159;524159;-0.498;-0.382;0.782;68.0;0.0;0;97.6
08:33:05.974884;1124;149483;126004;99896;114337;524159;524159;-0.494;-0.381;0.784;68.0;0.0;0;97.6
08:33:05.984878;1125;149519;125982;99892;114341;524159;524159;-0.499;-0.383;0.782;68.0;0.0;0;97.6
08:33:05.994876;1126;149565;125995;99913;114373;524159;524159;-0.500;-0.387;0.782;68.0;0.0;0;97.6
08:33:05.994876;1127;149610;126019;99921;114407;524159;524159;-0.496;-0.381;0.788;68.0;0.0;0;97.6
08:33:06.004878;1128;149644;126027;99933;114434;524159;524159;-0.497;-0.382;0.786;68.0;0.0;0;97.6
08:33:06.176276;1129;149679;126039;99937;114460;524159;524159;-0.498;-0.382;0.783;68.0;0.0;0;97.6
08:33:06.186274;1130;149690;126035;99937;114473;524159;524159;-0.498;-0.383;0.785;68.0;0.0;0;97.6
08:33:06.196272;1131;149712;126028;99937;114508;524159;524159;-0.495;-0.381;0.783;68.0;570.1;25;97.6
08:33:06.196272;1132;149740;126033;99945;114539;524159;524159;-0.499;-0.384;0.783;68.0;0.0;0;97.6
08:33:06.206272;1133;149766;126047;99957;114556;524159;524159;-0.499;-0.383;0.784;68.0;0.0;0;97.6
08:33:06.374767;1134;149800;126062;99966;114584;524159;524159;-0.498;-0.384;0.782;68.0;0.0;0;97.6
08:33:06.384764;1135;149846;126076;99981;114618;524159;524159;-0.498;-0.384;0.784;68.0;0.0;0;97.6
08:33:06.394764;1136;149888;126097;99994;114648;524159;524159;-0.499;-0.385;0.784;68.0;0.0;0;97.6
08:33:06.394764;1137;149929;126111;100011;114681;524159;524159;-0.496;-0.384;0.782;68.0;0.0;0;97.6
08:33:06.404764;1138;149964;126135;100024;114715;524159;524159;-0.497;-0.381;0.778;68.0;0.0;0;97.6
08:33:06.574748;1139;150007;126162;100047;114745;524159;524159;-0.499;-0.384;0.783;68.0;0.0;0;97.6
08:33:06.584745;1140;150059;126174;100068;114784;524159;524159;-0.500;-0.382;0.787;68.0;0.0;0;97.6
